id,log_date,timestamp,location,dominan,aqi,pm25,pm10,co,no2,so2,o3
1584,2025-04-25 14:44:29.6353+07,2025-04-25 14:00:00+07,surabaya,pm25,130,130,53,,44,44,92
1585,2025-04-25 14:45:30.332254+07,2025-04-25 14:00:00+07,surabaya,pm25,130,130,53,,44,44,92
1586,2025-04-25 14:46:30.994243+07,2025-04-25 14:00:00+07,surabaya,pm25,130,130,53,,44,44,92
1587,2025-04-25 14:47:31.642371+07,2025-04-25 14:00:00+07,surabaya,pm25,130,130,53,,44,44,92
1588,2025-04-25 14:48:32.299363+07,2025-04-25 14:00:00+07,surabaya,pm25,130,130,53,,44,44,92
1589,2025-04-25 14:49:33.00736+07,2025-04-25 14:00:00+07,surabaya,pm25,130,130,53,,44,44,92
1590,2025-04-25 14:50:33.716399+07,2025-04-25 14:00:00+07,surabaya,pm25,130,130,53,,44,44,92
1591,2025-04-25 14:51:35.192241+07,2025-04-25 14:00:00+07,surabaya,pm25,130,130,53,,44,44,92
1592,2025-04-25 14:52:35.916051+07,2025-04-25 14:00:00+07,surabaya,pm25,130,130,53,,44,44,92
1593,2025-04-25 14:53:36.603375+07,2025-04-25 14:00:00+07,surabaya,pm25,130,130,53,,44,44,92
1594,2025-04-25 14:54:37.293903+07,2025-04-25 14:00:00+07,surabaya,pm25,130,130,53,,44,44,92
1595,2025-04-25 14:55:38.482898+07,2025-04-25 14:00:00+07,surabaya,pm25,130,130,53,,44,44,92
1596,2025-04-25 14:56:39.174638+07,2025-04-25 14:00:00+07,surabaya,pm25,130,130,53,,44,44,92
1597,2025-04-25 14:57:39.835254+07,2025-04-25 14:00:00+07,surabaya,pm25,130,130,53,,44,44,92
1598,2025-04-25 14:58:40.544045+07,2025-04-25 14:00:00+07,surabaya,pm25,130,130,53,,44,44,92
1599,2025-04-25 14:59:41.212816+07,2025-04-25 14:00:00+07,surabaya,pm25,130,130,53,,44,44,92
1600,2025-04-25 15:00:41.912362+07,2025-04-25 14:00:00+07,surabaya,pm25,130,130,53,,44,44,92
1601,2025-04-25 15:01:42.598368+07,2025-04-25 14:00:00+07,surabaya,pm25,130,130,53,,44,44,92
1602,2025-04-25 15:02:43.290115+07,2025-04-25 14:00:00+07,surabaya,pm25,130,130,53,,44,44,92
1603,2025-04-25 15:03:43.991236+07,2025-04-25 14:00:00+07,surabaya,pm25,130,130,53,,44,44,92
1604,2025-04-25 15:04:44.638249+07,2025-04-25 15:00:00+07,surabaya,pm25,130,130,54,,43,42,87
1605,2025-04-25 15:05:45.636924+07,2025-04-25 15:00:00+07,surabaya,pm25,130,130,54,,43,42,87
1606,2025-04-25 15:06:46.287256+07,2025-04-25 15:00:00+07,surabaya,pm25,130,130,54,,43,42,87
1607,2025-04-25 15:07:46.979192+07,2025-04-25 15:00:00+07,surabaya,pm25,130,130,54,,43,42,87
1608,2025-04-25 15:08:47.670719+07,2025-04-25 15:00:00+07,surabaya,pm25,130,130,54,,43,42,87
1609,2025-04-25 15:09:48.346784+07,2025-04-25 15:00:00+07,surabaya,pm25,130,130,54,,43,42,87
1610,2025-04-25 15:10:49.032398+07,2025-04-25 15:00:00+07,surabaya,pm25,130,130,54,,43,42,87
1611,2025-04-25 15:11:49.69314+07,2025-04-25 15:00:00+07,surabaya,pm25,130,130,54,,43,42,87
1612,2025-04-25 15:12:50.385661+07,2025-04-25 15:00:00+07,surabaya,pm25,130,130,54,,43,42,87
1613,2025-04-25 15:13:51.071132+07,2025-04-25 15:00:00+07,surabaya,pm25,130,130,54,,43,42,87
1614,2025-04-25 15:14:51.742193+07,2025-04-25 15:00:00+07,surabaya,pm25,130,130,54,,43,42,87
1615,2025-04-25 15:15:52.436157+07,2025-04-25 15:00:00+07,surabaya,pm25,130,130,54,,43,42,87
1616,2025-04-25 15:16:53.125481+07,2025-04-25 15:00:00+07,surabaya,pm25,130,130,54,,43,42,87
1617,2025-04-25 15:17:53.815049+07,2025-04-25 15:00:00+07,surabaya,pm25,130,130,54,,43,42,87
1618,2025-04-25 15:18:54.505897+07,2025-04-25 15:00:00+07,surabaya,pm25,130,130,54,,43,42,87
1619,2025-04-25 15:19:55.496105+07,2025-04-25 15:00:00+07,surabaya,pm25,130,130,54,,43,42,87
1620,2025-04-25 15:20:56.19326+07,2025-04-25 15:00:00+07,surabaya,pm25,130,130,54,,43,42,87
1621,2025-04-25 15:21:56.884479+07,2025-04-25 15:00:00+07,surabaya,pm25,130,130,54,,43,42,87
1622,2025-04-25 15:22:57.540441+07,2025-04-25 15:00:00+07,surabaya,pm25,130,130,54,,43,42,87
1623,2025-04-25 15:23:58.231105+07,2025-04-25 15:00:00+07,surabaya,pm25,130,130,54,,43,42,87
1624,2025-04-25 15:24:58.911303+07,2025-04-25 15:00:00+07,surabaya,pm25,130,130,54,,43,42,87
1625,2025-04-25 15:25:59.645132+07,2025-04-25 15:00:00+07,surabaya,pm25,130,130,54,,43,42,87
1626,2025-04-25 15:27:00.404704+07,2025-04-25 15:00:00+07,surabaya,pm25,130,130,54,,43,42,87
1627,2025-04-25 15:28:01.06732+07,2025-04-25 15:00:00+07,surabaya,pm25,130,130,54,,43,42,87
1628,2025-04-25 15:29:01.714896+07,2025-04-25 15:00:00+07,surabaya,pm25,130,130,54,,43,42,87
1629,2025-04-25 15:30:02.984597+07,2025-04-25 15:00:00+07,surabaya,pm25,130,130,54,,43,42,87
1630,2025-04-25 15:31:03.725877+07,2025-04-25 15:00:00+07,surabaya,pm25,130,130,54,,43,42,87
1631,2025-04-25 15:32:04.405358+07,2025-04-25 15:00:00+07,surabaya,pm25,130,130,54,,43,42,87
1632,2025-04-25 15:33:05.051515+07,2025-04-25 15:00:00+07,surabaya,pm25,130,130,54,,43,42,87
1633,2025-04-25 15:34:05.769106+07,2025-04-25 15:00:00+07,surabaya,pm25,130,130,54,,43,42,87
1634,2025-04-25 15:35:06.463275+07,2025-04-25 15:00:00+07,surabaya,pm25,130,130,54,,43,42,87
1635,2025-04-25 15:36:07.479872+07,2025-04-25 15:00:00+07,surabaya,pm25,130,130,54,,43,42,87
1636,2025-04-25 15:37:08.165494+07,2025-04-25 15:00:00+07,surabaya,pm25,130,130,54,,43,42,87
1637,2025-04-25 15:38:08.854026+07,2025-04-25 15:00:00+07,surabaya,pm25,130,130,54,,43,42,87
1638,2025-04-25 15:39:09.532443+07,2025-04-25 15:00:00+07,surabaya,pm25,130,130,54,,43,42,87
1639,2025-04-25 15:40:10.188072+07,2025-04-25 15:00:00+07,surabaya,pm25,130,130,54,,43,42,87
1640,2025-04-25 15:41:10.826875+07,2025-04-25 15:00:00+07,surabaya,pm25,130,130,54,,43,42,87
1641,2025-04-25 15:42:11.507072+07,2025-04-25 15:00:00+07,surabaya,pm25,130,130,54,,43,42,87
1642,2025-04-25 15:43:12.213143+07,2025-04-25 15:00:00+07,surabaya,pm25,130,130,54,,43,42,87
1643,2025-04-25 15:44:12.856882+07,2025-04-25 15:00:00+07,surabaya,pm25,130,130,54,,43,42,87
1644,2025-04-25 15:45:13.537946+07,2025-04-25 15:00:00+07,surabaya,pm25,130,130,54,,43,42,87
1645,2025-04-25 15:46:14.196068+07,2025-04-25 15:00:00+07,surabaya,pm25,130,130,54,,43,42,87
1646,2025-04-25 15:47:14.852661+07,2025-04-25 15:00:00+07,surabaya,pm25,130,130,54,,43,42,87
1647,2025-04-25 15:48:15.88523+07,2025-04-25 15:00:00+07,surabaya,pm25,130,130,54,,43,42,87
1648,2025-04-25 15:49:16.528146+07,2025-04-25 15:00:00+07,surabaya,pm25,130,130,54,,43,42,87
1649,2025-04-25 15:50:17.216816+07,2025-04-25 15:00:00+07,surabaya,pm25,130,130,54,,43,42,87
1650,2025-04-25 15:51:17.868825+07,2025-04-25 15:00:00+07,surabaya,pm25,130,130,54,,43,42,87
1651,2025-04-25 15:52:18.519077+07,2025-04-25 15:00:00+07,surabaya,pm25,130,130,54,,43,42,87
1652,2025-04-25 15:53:19.162707+07,2025-04-25 15:00:00+07,surabaya,pm25,130,130,54,,43,42,87
1653,2025-04-25 15:54:19.80555+07,2025-04-25 15:00:00+07,surabaya,pm25,130,130,54,,43,42,87
1654,2025-04-25 15:55:20.483864+07,2025-04-25 15:00:00+07,surabaya,pm25,130,130,54,,43,42,87
1655,2025-04-25 15:56:21.152714+07,2025-04-25 15:00:00+07,surabaya,pm25,130,130,54,,43,42,87
1656,2025-04-25 15:57:21.824277+07,2025-04-25 15:00:00+07,surabaya,pm25,130,130,54,,43,42,87
1657,2025-04-25 15:58:22.488635+07,2025-04-25 15:00:00+07,surabaya,pm25,130,130,54,,43,42,87
1658,2025-04-25 15:59:23.167548+07,2025-04-25 15:00:00+07,surabaya,pm25,130,130,54,,43,42,87
1659,2025-04-25 16:00:23.808328+07,2025-04-25 15:00:00+07,surabaya,pm25,130,130,54,,43,42,87
1660,2025-04-25 16:01:24.45389+07,2025-04-25 15:00:00+07,surabaya,pm25,130,130,54,,43,42,87
1661,2025-04-25 16:02:25.136242+07,2025-04-25 15:00:00+07,surabaya,pm25,130,130,54,,43,42,87
1662,2025-04-25 16:03:25.795702+07,2025-04-25 15:00:00+07,surabaya,pm25,130,130,54,,43,42,87
1663,2025-04-25 16:04:26.470306+07,2025-04-25 16:00:00+07,surabaya,pm25,131,131,54,,43,41,82
1664,2025-04-25 16:05:27.150515+07,2025-04-25 16:00:00+07,surabaya,pm25,131,131,54,,43,41,82
1665,2025-04-25 16:06:27.789254+07,2025-04-25 16:00:00+07,surabaya,pm25,131,131,54,,43,41,82
1666,2025-04-25 16:07:28.470269+07,2025-04-25 16:00:00+07,surabaya,pm25,131,131,54,,43,41,82
1667,2025-04-25 16:08:29.146753+07,2025-04-25 16:00:00+07,surabaya,pm25,131,131,54,,43,41,82
1668,2025-04-25 16:09:29.829681+07,2025-04-25 16:00:00+07,surabaya,pm25,131,131,54,,43,41,82
1669,2025-04-25 16:10:30.484072+07,2025-04-25 16:00:00+07,surabaya,pm25,131,131,54,,43,41,82
1670,2025-04-25 16:11:31.160622+07,2025-04-25 16:00:00+07,surabaya,pm25,131,131,54,,43,41,82
1671,2025-04-25 16:12:31.805598+07,2025-04-25 16:00:00+07,surabaya,pm25,131,131,54,,43,41,82
1672,2025-04-25 16:13:32.481261+07,2025-04-25 16:00:00+07,surabaya,pm25,131,131,54,,43,41,82
1673,2025-04-25 16:14:33.479135+07,2025-04-25 16:00:00+07,surabaya,pm25,131,131,54,,43,41,82
1674,2025-04-25 16:15:34.129003+07,2025-04-25 16:00:00+07,surabaya,pm25,131,131,54,,43,41,82
1675,2025-04-25 16:16:34.804016+07,2025-04-25 16:00:00+07,surabaya,pm25,131,131,54,,43,41,82
1676,2025-04-25 16:17:35.490744+07,2025-04-25 16:00:00+07,surabaya,pm25,131,131,54,,43,41,82
1677,2025-04-25 16:18:36.214995+07,2025-04-25 16:00:00+07,surabaya,pm25,131,131,54,,43,41,82
1678,2025-04-25 16:19:36.961989+07,2025-04-25 16:00:00+07,surabaya,pm25,131,131,54,,43,41,82
1679,2025-04-25 16:20:38.007222+07,2025-04-25 16:00:00+07,surabaya,pm25,131,131,54,,43,41,82
1680,2025-04-25 16:21:38.709666+07,2025-04-25 16:00:00+07,surabaya,pm25,131,131,54,,43,41,82
1681,2025-04-25 16:22:39.489004+07,2025-04-25 16:00:00+07,surabaya,pm25,131,131,54,,43,41,82
1682,2025-04-25 16:23:40.183489+07,2025-04-25 16:00:00+07,surabaya,pm25,131,131,54,,43,41,82
1683,2025-04-25 16:24:40.853389+07,2025-04-25 16:00:00+07,surabaya,pm25,131,131,54,,43,41,82
1684,2025-04-25 16:25:41.642582+07,2025-04-25 16:00:00+07,surabaya,pm25,131,131,54,,43,41,82
1685,2025-04-25 16:26:42.316665+07,2025-04-25 16:00:00+07,surabaya,pm25,131,131,54,,43,41,82
1686,2025-04-25 16:27:43.016466+07,2025-04-25 16:00:00+07,surabaya,pm25,131,131,54,,43,41,82
1687,2025-04-25 16:28:44.029105+07,2025-04-25 16:00:00+07,surabaya,pm25,131,131,54,,43,41,82
1688,2025-04-25 16:29:44.739163+07,2025-04-25 16:00:00+07,surabaya,pm25,131,131,54,,43,41,82
1689,2025-04-25 16:30:45.739601+07,2025-04-25 16:00:00+07,surabaya,pm25,131,131,54,,43,41,82
1690,2025-04-25 16:31:46.413213+07,2025-04-25 16:00:00+07,surabaya,pm25,131,131,54,,43,41,82
1691,2025-04-25 16:32:47.123305+07,2025-04-25 16:00:00+07,surabaya,pm25,131,131,54,,43,41,82
1692,2025-04-25 16:33:47.826315+07,2025-04-25 16:00:00+07,surabaya,pm25,131,131,54,,43,41,82
1693,2025-04-25 16:34:48.546425+07,2025-04-25 16:00:00+07,surabaya,pm25,131,131,54,,43,41,82
1694,2025-04-25 16:35:49.225621+07,2025-04-25 16:00:00+07,surabaya,pm25,131,131,54,,43,41,82
1695,2025-04-25 16:36:50.601565+07,2025-04-25 16:00:00+07,surabaya,pm25,131,131,54,,43,41,82
1696,2025-04-25 16:37:51.258019+07,2025-04-25 16:00:00+07,surabaya,pm25,131,131,54,,43,41,82
1697,2025-04-25 16:38:51.912913+07,2025-04-25 16:00:00+07,surabaya,pm25,131,131,54,,43,41,82
1698,2025-04-25 16:39:52.598996+07,2025-04-25 16:00:00+07,surabaya,pm25,131,131,54,,43,41,82
1699,2025-04-25 16:40:53.319452+07,2025-04-25 16:00:00+07,surabaya,pm25,131,131,54,,43,41,82
1700,2025-04-25 16:41:53.995156+07,2025-04-25 16:00:00+07,surabaya,pm25,131,131,54,,43,41,82
1701,2025-04-25 16:42:54.998761+07,2025-04-25 16:00:00+07,surabaya,pm25,131,131,54,,43,41,82
1702,2025-04-25 16:43:55.698736+07,2025-04-25 16:00:00+07,surabaya,pm25,131,131,54,,43,41,82
1703,2025-04-25 16:44:56.378723+07,2025-04-25 16:00:00+07,surabaya,pm25,131,131,54,,43,41,82
1704,2025-04-25 16:45:57.041942+07,2025-04-25 16:00:00+07,surabaya,pm25,131,131,54,,43,41,82
1705,2025-04-25 16:46:57.689717+07,2025-04-25 16:00:00+07,surabaya,pm25,131,131,54,,43,41,82
1706,2025-04-25 16:47:58.350709+07,2025-04-25 16:00:00+07,surabaya,pm25,131,131,54,,43,41,82
1707,2025-04-25 16:48:59.039786+07,2025-04-25 16:00:00+07,surabaya,pm25,131,131,54,,43,41,82
1708,2025-04-25 16:49:59.728068+07,2025-04-25 16:00:00+07,surabaya,pm25,131,131,54,,43,41,82
1709,2025-04-25 16:51:00.438607+07,2025-04-25 16:00:00+07,surabaya,pm25,131,131,54,,43,41,82
1710,2025-04-25 16:52:01.135869+07,2025-04-25 16:00:00+07,surabaya,pm25,131,131,54,,43,41,82
1711,2025-04-25 16:53:01.943729+07,2025-04-25 16:00:00+07,surabaya,pm25,131,131,54,,43,41,82
1712,2025-04-25 16:54:02.991226+07,2025-04-25 16:00:00+07,surabaya,pm25,131,131,54,,43,41,82
1713,2025-04-25 16:55:03.685352+07,2025-04-25 16:00:00+07,surabaya,pm25,131,131,54,,43,41,82
1714,2025-04-25 16:56:04.359694+07,2025-04-25 16:00:00+07,surabaya,pm25,131,131,54,,43,41,82
1715,2025-04-25 16:57:05.074282+07,2025-04-25 16:00:00+07,surabaya,pm25,131,131,54,,43,41,82
1716,2025-04-25 16:58:05.739191+07,2025-04-25 16:00:00+07,surabaya,pm25,131,131,54,,43,41,82
1717,2025-04-25 16:59:06.433966+07,2025-04-25 16:00:00+07,surabaya,pm25,131,131,54,,43,41,82
1718,2025-04-25 17:00:07.141827+07,2025-04-25 16:00:00+07,surabaya,pm25,131,131,54,,43,41,82
1719,2025-04-25 17:01:07.869093+07,2025-04-25 16:00:00+07,surabaya,pm25,131,131,54,,43,41,82
1720,2025-04-25 17:02:08.564217+07,2025-04-25 16:00:00+07,surabaya,pm25,131,131,54,,43,41,82
1721,2025-04-25 17:03:09.626946+07,2025-04-25 16:00:00+07,surabaya,pm25,131,131,54,,43,41,82
1722,2025-04-25 17:04:10.344108+07,2025-04-25 16:00:00+07,surabaya,pm25,131,131,54,,43,41,82
1723,2025-04-25 17:05:11.159043+07,2025-04-25 17:00:00+07,surabaya,pm25,133,133,54,,43,40,77
1724,2025-04-25 17:06:11.838891+07,2025-04-25 17:00:00+07,surabaya,pm25,133,133,54,,43,40,77
1725,2025-04-25 17:07:12.520012+07,2025-04-25 17:00:00+07,surabaya,pm25,133,133,54,,43,40,77
1726,2025-04-25 17:08:13.644695+07,2025-04-25 17:00:00+07,surabaya,pm25,133,133,54,,43,40,77
1727,2025-04-25 17:09:14.355169+07,2025-04-25 17:00:00+07,surabaya,pm25,133,133,54,,43,40,77
1728,2025-04-25 17:10:15.03375+07,2025-04-25 17:00:00+07,surabaya,pm25,133,133,54,,43,40,77
1729,2025-04-25 17:11:15.867998+07,2025-04-25 17:00:00+07,surabaya,pm25,133,133,54,,43,40,77
1730,2025-04-25 17:12:17.224455+07,2025-04-25 17:00:00+07,surabaya,pm25,133,133,54,,43,40,77
1731,2025-04-25 17:13:18.05634+07,2025-04-25 17:00:00+07,surabaya,pm25,133,133,54,,43,40,77
1732,2025-04-25 17:14:18.780279+07,2025-04-25 17:00:00+07,surabaya,pm25,133,133,54,,43,40,77
1733,2025-04-25 17:15:19.485048+07,2025-04-25 17:00:00+07,surabaya,pm25,133,133,54,,43,40,77
1734,2025-04-25 17:16:20.174355+07,2025-04-25 17:00:00+07,surabaya,pm25,133,133,54,,43,40,77
1735,2025-04-25 17:17:20.883441+07,2025-04-25 17:00:00+07,surabaya,pm25,133,133,54,,43,40,77
1736,2025-04-25 17:18:21.59113+07,2025-04-25 17:00:00+07,surabaya,pm25,133,133,54,,43,40,77
1737,2025-04-25 17:19:22.441119+07,2025-04-25 17:00:00+07,surabaya,pm25,133,133,54,,43,40,77
1738,2025-04-25 17:20:23.150581+07,2025-04-25 17:00:00+07,surabaya,pm25,133,133,54,,43,40,77
1739,2025-04-25 17:21:24.202217+07,2025-04-25 17:00:00+07,surabaya,pm25,133,133,54,,43,40,77
1740,2025-04-25 17:22:24.980277+07,2025-04-25 17:00:00+07,surabaya,pm25,133,133,54,,43,40,77
1741,2025-04-25 17:23:25.687314+07,2025-04-25 17:00:00+07,surabaya,pm25,133,133,54,,43,40,77
1742,2025-04-25 17:24:26.401772+07,2025-04-25 17:00:00+07,surabaya,pm25,133,133,54,,43,40,77
1743,2025-04-25 17:25:27.073317+07,2025-04-25 17:00:00+07,surabaya,pm25,133,133,54,,43,40,77
1744,2025-04-25 17:26:27.768719+07,2025-04-25 17:00:00+07,surabaya,pm25,133,133,54,,43,40,77
1745,2025-04-25 17:27:28.777985+07,2025-04-25 17:00:00+07,surabaya,pm25,133,133,54,,43,40,77
1746,2025-04-25 17:28:29.490017+07,2025-04-25 17:00:00+07,surabaya,pm25,133,133,54,,43,40,77
1747,2025-04-25 17:29:30.256379+07,2025-04-25 17:00:00+07,surabaya,pm25,133,133,54,,43,40,77
1748,2025-04-25 17:30:30.94222+07,2025-04-25 17:00:00+07,surabaya,pm25,133,133,54,,43,40,77
1749,2025-04-25 17:31:31.749857+07,2025-04-25 17:00:00+07,surabaya,pm25,133,133,54,,43,40,77
1750,2025-04-25 17:32:32.445272+07,2025-04-25 17:00:00+07,surabaya,pm25,133,133,54,,43,40,77
1751,2025-04-25 17:33:33.150471+07,2025-04-25 17:00:00+07,surabaya,pm25,133,133,54,,43,40,77
1752,2025-04-25 17:34:34.117284+07,2025-04-25 17:00:00+07,surabaya,pm25,133,133,54,,43,40,77
1753,2025-04-25 17:35:34.796219+07,2025-04-25 17:00:00+07,surabaya,pm25,133,133,54,,43,40,77
1754,2025-04-25 17:36:35.480406+07,2025-04-25 17:00:00+07,surabaya,pm25,133,133,54,,43,40,77
1755,2025-04-25 17:37:36.178627+07,2025-04-25 17:00:00+07,surabaya,pm25,133,133,54,,43,40,77
1756,2025-04-25 17:38:36.874395+07,2025-04-25 17:00:00+07,surabaya,pm25,133,133,54,,43,40,77
1757,2025-04-25 17:39:37.568266+07,2025-04-25 17:00:00+07,surabaya,pm25,133,133,54,,43,40,77
1758,2025-04-25 17:40:38.341811+07,2025-04-25 17:00:00+07,surabaya,pm25,133,133,54,,43,40,77
1759,2025-04-25 17:41:39.031875+07,2025-04-25 17:00:00+07,surabaya,pm25,133,133,54,,43,40,77
1760,2025-04-25 17:42:39.73943+07,2025-04-25 17:00:00+07,surabaya,pm25,133,133,54,,43,40,77
1761,2025-04-25 17:43:40.413426+07,2025-04-25 17:00:00+07,surabaya,pm25,133,133,54,,43,40,77
1762,2025-04-25 17:44:41.109614+07,2025-04-25 17:00:00+07,surabaya,pm25,133,133,54,,43,40,77
1763,2025-04-25 17:45:41.780944+07,2025-04-25 17:00:00+07,surabaya,pm25,133,133,54,,43,40,77
1764,2025-04-25 17:46:42.553203+07,2025-04-25 17:00:00+07,surabaya,pm25,133,133,54,,43,40,77
1765,2025-04-25 17:47:43.3066+07,2025-04-25 17:00:00+07,surabaya,pm25,133,133,54,,43,40,77
1766,2025-04-25 17:48:44.101677+07,2025-04-25 17:00:00+07,surabaya,pm25,133,133,54,,43,40,77
1767,2025-04-25 17:49:44.770164+07,2025-04-25 17:00:00+07,surabaya,pm25,133,133,54,,43,40,77
1768,2025-04-25 17:50:45.483855+07,2025-04-25 17:00:00+07,surabaya,pm25,133,133,54,,43,40,77
1769,2025-04-25 17:51:46.178399+07,2025-04-25 17:00:00+07,surabaya,pm25,133,133,54,,43,40,77
1770,2025-04-25 17:52:46.8789+07,2025-04-25 17:00:00+07,surabaya,pm25,133,133,54,,43,40,77
1771,2025-04-25 17:53:47.56108+07,2025-04-25 17:00:00+07,surabaya,pm25,133,133,54,,43,40,77
1772,2025-04-25 17:54:48.216188+07,2025-04-25 17:00:00+07,surabaya,pm25,133,133,54,,43,40,77
1773,2025-04-25 17:55:49.256509+07,2025-04-25 17:00:00+07,surabaya,pm25,133,133,54,,43,40,77
1774,2025-04-26 12:32:38.181285+07,2025-04-26 03:00:00+07,surabaya,pm25,125,125,52,,36,26,53
1775,2025-04-26 12:33:41.908252+07,2025-04-26 03:00:00+07,surabaya,pm25,125,125,52,,36,26,53
1776,2025-04-26 12:34:42.792946+07,2025-04-26 03:00:00+07,surabaya,pm25,125,125,52,,36,26,53
1777,2025-04-26 12:35:43.472131+07,2025-04-26 03:00:00+07,surabaya,pm25,125,125,52,,36,26,53
1778,2025-04-26 12:36:44.159124+07,2025-04-26 03:00:00+07,surabaya,pm25,125,125,52,,36,26,53
1779,2025-04-26 12:37:44.831964+07,2025-04-26 03:00:00+07,surabaya,pm25,125,125,52,,36,26,53
1780,2025-04-26 12:38:45.487006+07,2025-04-26 03:00:00+07,surabaya,pm25,125,125,52,,36,26,53
1781,2025-04-26 12:39:46.180097+07,2025-04-26 03:00:00+07,surabaya,pm25,125,125,52,,36,26,53
1782,2025-04-26 12:40:46.848527+07,2025-04-26 03:00:00+07,surabaya,pm25,125,125,52,,36,26,53
1783,2025-04-26 12:41:47.54125+07,2025-04-26 03:00:00+07,surabaya,pm25,125,125,52,,36,26,53
1784,2025-04-26 12:42:48.217208+07,2025-04-26 03:00:00+07,surabaya,pm25,125,125,52,,36,26,53
1785,2025-04-26 12:43:48.952133+07,2025-04-26 03:00:00+07,surabaya,pm25,125,125,52,,36,26,53
1786,2025-04-26 12:44:49.613184+07,2025-04-26 03:00:00+07,surabaya,pm25,125,125,52,,36,26,53
1787,2025-04-26 12:45:50.322738+07,2025-04-26 03:00:00+07,surabaya,pm25,125,125,52,,36,26,53
1788,2025-04-26 12:46:51.033222+07,2025-04-26 03:00:00+07,surabaya,pm25,125,125,52,,36,26,53
1789,2025-04-26 12:47:52.394393+07,2025-04-26 03:00:00+07,surabaya,pm25,125,125,52,,36,26,53
1790,2025-04-26 12:48:53.101211+07,2025-04-26 03:00:00+07,surabaya,pm25,125,125,52,,36,26,53
1791,2025-04-26 12:49:53.767955+07,2025-04-26 03:00:00+07,surabaya,pm25,125,125,52,,36,26,53
1792,2025-04-26 12:50:54.4814+07,2025-04-26 03:00:00+07,surabaya,pm25,125,125,52,,36,26,53
1793,2025-04-26 12:51:55.647769+07,2025-04-26 03:00:00+07,surabaya,pm25,125,125,52,,36,26,53
1794,2025-04-26 12:52:56.329905+07,2025-04-26 03:00:00+07,surabaya,pm25,125,125,52,,36,26,53
1795,2025-04-26 12:53:56.974861+07,2025-04-26 03:00:00+07,surabaya,pm25,125,125,52,,36,26,53
1796,2025-04-26 12:54:57.633043+07,2025-04-26 03:00:00+07,surabaya,pm25,125,125,52,,36,26,53
1797,2025-04-26 12:55:58.431028+07,2025-04-26 03:00:00+07,surabaya,pm25,125,125,52,,36,26,53
1798,2025-04-26 12:56:59.123228+07,2025-04-26 03:00:00+07,surabaya,pm25,125,125,52,,36,26,53
1799,2025-04-26 12:57:59.815462+07,2025-04-26 03:00:00+07,surabaya,pm25,125,125,52,,36,26,53
1800,2025-04-26 12:59:00.86079+07,2025-04-26 03:00:00+07,surabaya,pm25,125,125,52,,36,26,53
1801,2025-04-26 13:00:01.549005+07,2025-04-26 03:00:00+07,surabaya,pm25,125,125,52,,36,26,53
1802,2025-04-26 13:01:02.80019+07,2025-04-26 03:00:00+07,surabaya,pm25,125,125,52,,36,26,53
1803,2025-04-26 13:02:03.448311+07,2025-04-26 03:00:00+07,surabaya,pm25,125,125,52,,36,26,53
1804,2025-04-26 13:03:04.143891+07,2025-04-26 03:00:00+07,surabaya,pm25,125,125,52,,36,26,53
1805,2025-04-26 13:04:04.804001+07,2025-04-26 03:00:00+07,surabaya,pm25,125,125,52,,36,26,53
1806,2025-04-26 13:05:05.769961+07,2025-04-26 03:00:00+07,surabaya,pm25,125,125,52,,36,26,53
1807,2025-04-26 13:06:06.464075+07,2025-04-26 03:00:00+07,surabaya,pm25,125,125,52,,36,26,53
1808,2025-04-26 13:07:07.14072+07,2025-04-26 03:00:00+07,surabaya,pm25,125,125,52,,36,26,53
1809,2025-04-26 13:08:07.810377+07,2025-04-26 03:00:00+07,surabaya,pm25,125,125,52,,36,26,53
1810,2025-04-26 13:09:08.502056+07,2025-04-26 03:00:00+07,surabaya,pm25,125,125,52,,36,26,53
1811,2025-04-26 13:10:09.190333+07,2025-04-26 03:00:00+07,surabaya,pm25,125,125,52,,36,26,53
1812,2025-04-26 13:11:09.84015+07,2025-04-26 03:00:00+07,surabaya,pm25,125,125,52,,36,26,53
1813,2025-04-26 13:12:10.535098+07,2025-04-26 03:00:00+07,surabaya,pm25,125,125,52,,36,26,53
1814,2025-04-26 13:13:11.20291+07,2025-04-26 03:00:00+07,surabaya,pm25,125,125,52,,36,26,53
1815,2025-04-26 13:14:11.895356+07,2025-04-26 03:00:00+07,surabaya,pm25,125,125,52,,36,26,53
1816,2025-04-26 13:15:12.572255+07,2025-04-26 03:00:00+07,surabaya,pm25,125,125,52,,36,26,53
1817,2025-04-26 13:16:13.290225+07,2025-04-26 03:00:00+07,surabaya,pm25,125,125,52,,36,26,53
1818,2025-04-26 13:17:13.9794+07,2025-04-26 03:00:00+07,surabaya,pm25,125,125,52,,36,26,53
1819,2025-04-26 13:18:14.709588+07,2025-04-26 13:00:00+07,surabaya,pm25,98,98,41,,29,12,34
1820,2025-04-26 13:19:15.733193+07,2025-04-26 13:00:00+07,surabaya,pm25,98,98,41,,29,12,34
1821,2025-04-26 13:20:16.425816+07,2025-04-26 13:00:00+07,surabaya,pm25,98,98,41,,29,12,34
1822,2025-04-26 13:21:17.584325+07,2025-04-26 13:00:00+07,surabaya,pm25,98,98,41,,29,12,34
1823,2025-04-26 13:22:18.283878+07,2025-04-26 13:00:00+07,surabaya,pm25,98,98,41,,29,12,34
